calibration_index,sample_id,input_file,reference_file,selection
542,4402,images/img_4402_SR9.6_RMSE0.0446_SSIM0.7787.JPEG,img_4402_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
543,4408,images/img_4408_SR9.8_RMSE0.0290_SSIM0.8567.JPEG,img_4408_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
544,4413,images/img_4413_SR10.9_RMSE0.0164_SSIM0.9180.JPEG,img_4413_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
545,4415,images/img_4415_SR9.4_RMSE0.0291_SSIM0.8102.JPEG,img_4415_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
546,4424,images/img_4424_SR10.3_RMSE0.0502_SSIM0.7989.JPEG,img_4424_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
547,4426,images/img_4426_SR11.0_RMSE0.0335_SSIM0.7990.JPEG,img_4426_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
548,4429,images/img_4429_SR8.0_RMSE0.0760_SSIM0.7015.JPEG,img_4429_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
549,4433,images/img_4433_SR9.4_RMSE0.0556_SSIM0.7438.JPEG,img_4433_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
550,4439,images/img_4439_SR10.2_RMSE0.0446_SSIM0.6086.JPEG,img_4439_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
551,4455,images/img_4455_SR12.0_RMSE0.0349_SSIM0.8745.JPEG,img_4455_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
552,4457,images/img_4457_SR9.6_RMSE0.0418_SSIM0.8465.JPEG,img_4457_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
553,4458,images/img_4458_SR8.4_RMSE0.0260_SSIM0.9220.JPEG,img_4458_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
554,4463,images/img_4463_SR10.3_RMSE0.0561_SSIM0.7377.JPEG,img_4463_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
555,4465,images/img_4465_SR11.8_RMSE0.0725_SSIM0.7692.JPEG,img_4465_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
556,4473,images/img_4473_SR10.3_RMSE0.0720_SSIM0.7312.JPEG,img_4473_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
557,4474,images/img_4474_SR10.7_RMSE0.0447_SSIM0.8009.JPEG,img_4474_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
558,4477,images/img_4477_SR9.9_RMSE0.0471_SSIM0.6793.JPEG,img_4477_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
559,4500,images/img_4500_SR9.5_RMSE0.0521_SSIM0.7297.JPEG,img_4500_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
560,4512,images/img_4512_SR11.6_RMSE0.0491_SSIM0.6665.JPEG,img_4512_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
561,4513,images/img_4513_SR9.3_RMSE0.0411_SSIM0.8307.JPEG,img_4513_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
562,4515,images/img_4515_SR9.4_RMSE0.0329_SSIM0.8176.JPEG,img_4515_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
563,4522,images/img_4522_SR5.7_RMSE0.0266_SSIM0.8521.JPEG,img_4522_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
564,4529,images/img_4529_SR9.8_RMSE0.0306_SSIM0.8068.JPEG,img_4529_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
565,4538,images/img_4538_SR12.2_RMSE0.0724_SSIM0.7067.JPEG,img_4538_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
566,4552,images/img_4552_SR11.4_RMSE0.0692_SSIM0.6149.JPEG,img_4552_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
567,4561,images/img_4561_SR11.6_RMSE0.0509_SSIM0.7822.JPEG,img_4561_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
568,4564,images/img_4564_SR10.8_RMSE0.0604_SSIM0.6143.JPEG,img_4564_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
569,4582,images/img_4582_SR10.0_RMSE0.0531_SSIM0.7286.JPEG,img_4582_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
570,4588,images/img_4588_SR13.2_RMSE0.0329_SSIM0.8061.JPEG,img_4588_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
571,4610,images/img_4610_SR9.7_RMSE0.0365_SSIM0.7944.JPEG,img_4610_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
572,4616,images/img_4616_SR8.6_RMSE0.0386_SSIM0.8284.JPEG,img_4616_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
573,4632,images/img_4632_SR9.1_RMSE0.0416_SSIM0.8279.JPEG,img_4632_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
574,4637,images/img_4637_SR10.1_RMSE0.0609_SSIM0.7079.JPEG,img_4637_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
575,4641,images/img_4641_SR10.2_RMSE0.0745_SSIM0.5749.JPEG,img_4641_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
576,4646,images/img_4646_SR10.7_RMSE0.0291_SSIM0.8405.JPEG,img_4646_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
577,4649,images/img_4649_SR9.6_RMSE0.0629_SSIM0.7414.JPEG,img_4649_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
578,4658,images/img_4658_SR8.8_RMSE0.0512_SSIM0.5646.JPEG,img_4658_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
579,4668,images/img_4668_SR7.5_RMSE0.0232_SSIM0.8387.JPEG,img_4668_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
580,4678,images/img_4678_SR10.1_RMSE0.0572_SSIM0.6625.JPEG,img_4678_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
581,4685,images/img_4685_SR8.7_RMSE0.0714_SSIM0.7289.JPEG,img_4685_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
582,4690,images/img_4690_SR8.3_RMSE0.0506_SSIM0.8085.JPEG,img_4690_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
583,4692,images/img_4692_SR12.1_RMSE0.0440_SSIM0.8095.JPEG,img_4692_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
584,4698,images/img_4698_SR11.2_RMSE0.0568_SSIM0.7194.JPEG,img_4698_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
585,4700,images/img_4700_SR10.3_RMSE0.0740_SSIM0.7340.JPEG,img_4700_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
586,4701,images/img_4701_SR11.1_RMSE0.0923_SSIM0.6347.JPEG,img_4701_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
587,4715,images/img_4715_SR9.2_RMSE0.0477_SSIM0.7504.JPEG,img_4715_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
588,4719,images/img_4719_SR8.2_RMSE0.0145_SSIM0.9370.JPEG,img_4719_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
589,4721,images/img_4721_SR9.6_RMSE0.0302_SSIM0.7864.JPEG,img_4721_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
590,4725,images/img_4725_SR9.0_RMSE0.0126_SSIM0.9482.JPEG,img_4725_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
591,4728,images/img_4728_SR8.3_RMSE0.0371_SSIM0.8602.JPEG,img_4728_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
592,4729,images/img_4729_SR10.1_RMSE0.0346_SSIM0.7639.JPEG,img_4729_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
593,4741,images/img_4741_SR8.6_RMSE0.0249_SSIM0.8594.JPEG,img_4741_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
594,4744,images/img_4744_SR9.0_RMSE0.0777_SSIM0.7017.JPEG,img_4744_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
595,4751,images/img_4751_SR8.9_RMSE0.0353_SSIM0.8701.JPEG,img_4751_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
596,4768,images/img_4768_SR9.4_RMSE0.0468_SSIM0.7556.JPEG,img_4768_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
597,4775,images/img_4775_SR11.5_RMSE0.0816_SSIM0.6396.JPEG,img_4775_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
598,4791,images/img_4791_SR10.3_RMSE0.0680_SSIM0.5712.JPEG,img_4791_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
599,4796,images/img_4796_SR9.3_RMSE0.0607_SSIM0.5788.JPEG,img_4796_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
600,4798,images/img_4798_SR14.0_RMSE0.1354_SSIM0.5637.JPEG,img_4798_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
601,4801,images/img_4801_SR8.5_RMSE0.0341_SSIM0.8230.JPEG,img_4801_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
602,4802,images/img_4802_SR10.5_RMSE0.0720_SSIM0.7159.JPEG,img_4802_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
603,4805,images/img_4805_SR9.9_RMSE0.0456_SSIM0.8025.JPEG,img_4805_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
604,4818,images/img_4818_SR10.3_RMSE0.0541_SSIM0.6166.JPEG,img_4818_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
605,4850,images/img_4850_SR8.6_RMSE0.0424_SSIM0.6905.JPEG,img_4850_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
606,4854,images/img_4854_SR12.1_RMSE0.0342_SSIM0.8584.JPEG,img_4854_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
607,4856,images/img_4856_SR9.9_RMSE0.0329_SSIM0.8300.JPEG,img_4856_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
608,4895,images/img_4895_SR10.1_RMSE0.0537_SSIM0.7633.JPEG,img_4895_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
609,4897,images/img_4897_SR11.6_RMSE0.0882_SSIM0.6006.JPEG,img_4897_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
610,4904,images/img_4904_SR8.9_RMSE0.0490_SSIM0.7775.JPEG,img_4904_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
611,4920,images/img_4920_SR11.2_RMSE0.0225_SSIM0.8651.JPEG,img_4920_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
612,4935,images/img_4935_SR13.6_RMSE0.0314_SSIM0.7467.JPEG,img_4935_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
613,4941,images/img_4941_SR9.4_RMSE0.0696_SSIM0.5894.JPEG,img_4941_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
614,4944,images/img_4944_SR11.2_RMSE0.0377_SSIM0.8488.JPEG,img_4944_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
615,4955,images/img_4955_SR12.9_RMSE0.0891_SSIM0.6245.JPEG,img_4955_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
616,4960,images/img_4960_SR11.3_RMSE0.0780_SSIM0.6279.JPEG,img_4960_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
617,4963,images/img_4963_SR11.0_RMSE0.0611_SSIM0.6164.JPEG,img_4963_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
618,4965,images/img_4965_SR10.5_RMSE0.0640_SSIM0.6957.JPEG,img_4965_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
619,4966,images/img_4966_SR9.8_RMSE0.0253_SSIM0.8598.JPEG,img_4966_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
620,4971,images/img_4971_SR10.4_RMSE0.0227_SSIM0.8911.JPEG,img_4971_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
621,4981,images/img_4981_SR10.6_RMSE0.0473_SSIM0.6153.JPEG,img_4981_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
622,5012,images/img_5012_SR9.1_RMSE0.0612_SSIM0.7467.JPEG,img_5012_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
623,5023,images/img_5023_SR9.5_RMSE0.0316_SSIM0.8430.JPEG,img_5023_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
624,5033,images/img_5033_SR9.6_RMSE0.0509_SSIM0.7586.JPEG,img_5033_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
625,5034,images/img_5034_SR11.8_RMSE0.0679_SSIM0.7189.JPEG,img_5034_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
626,5038,images/img_5038_SR10.1_RMSE0.0385_SSIM0.7750.JPEG,img_5038_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
627,5043,images/img_5043_SR10.2_RMSE0.0724_SSIM0.6717.JPEG,img_5043_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
628,5050,images/img_5050_SR10.7_RMSE0.0506_SSIM0.7611.JPEG,img_5050_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
629,5056,images/img_5056_SR10.3_RMSE0.0460_SSIM0.7409.JPEG,img_5056_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
630,5058,images/img_5058_SR9.6_RMSE0.0278_SSIM0.8198.JPEG,img_5058_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
631,5063,images/img_5063_SR9.1_RMSE0.0399_SSIM0.8173.JPEG,img_5063_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
632,5081,images/img_5081_SR13.1_RMSE0.0497_SSIM0.5897.JPEG,img_5081_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
633,5082,images/img_5082_SR10.5_RMSE0.0719_SSIM0.7153.JPEG,img_5082_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
634,5087,images/img_5087_SR10.2_RMSE0.0522_SSIM0.7309.JPEG,img_5087_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
635,5104,images/img_5104_SR14.4_RMSE0.0915_SSIM0.6410.JPEG,img_5104_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
636,5112,images/img_5112_SR10.3_RMSE0.0520_SSIM0.6758.JPEG,img_5112_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
637,5113,images/img_5113_SR9.3_RMSE0.0407_SSIM0.7731.JPEG,img_5113_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
638,5122,images/img_5122_SR12.7_RMSE0.0534_SSIM0.7590.JPEG,img_5122_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
639,5151,images/img_5151_SR9.0_RMSE0.0351_SSIM0.8546.JPEG,img_5151_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
640,5154,images/img_5154_SR9.1_RMSE0.0212_SSIM0.9321.JPEG,img_5154_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
641,5162,images/img_5162_SR11.4_RMSE0.0323_SSIM0.8843.JPEG,img_5162_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
642,5165,images/img_5165_SR8.0_RMSE0.0460_SSIM0.8352.JPEG,img_5165_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
643,5170,images/img_5170_SR10.7_RMSE0.0509_SSIM0.8316.JPEG,img_5170_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
644,5171,images/img_5171_SR12.0_RMSE0.0706_SSIM0.6655.JPEG,img_5171_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
645,5177,images/img_5177_SR10.1_RMSE0.0600_SSIM0.7411.JPEG,img_5177_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
646,5184,images/img_5184_SR9.3_RMSE0.0474_SSIM0.7062.JPEG,img_5184_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
647,5185,images/img_5185_SR11.6_RMSE0.0496_SSIM0.7500.JPEG,img_5185_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
648,5199,images/img_5199_SR10.1_RMSE0.0311_SSIM0.8876.JPEG,img_5199_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
649,5209,images/img_5209_SR10.8_RMSE0.0370_SSIM0.8397.JPEG,img_5209_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
650,5212,images/img_5212_SR9.5_RMSE0.0334_SSIM0.8109.JPEG,img_5212_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
651,5213,images/img_5213_SR10.2_RMSE0.0588_SSIM0.6036.JPEG,img_5213_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
652,5227,images/img_5227_SR10.8_RMSE0.0460_SSIM0.8271.JPEG,img_5227_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
653,5228,images/img_5228_SR12.3_RMSE0.0549_SSIM0.7634.JPEG,img_5228_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
654,5233,images/img_5233_SR12.1_RMSE0.0446_SSIM0.8172.JPEG,img_5233_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
655,5240,images/img_5240_SR11.0_RMSE0.0516_SSIM0.7453.JPEG,img_5240_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
656,5245,images/img_5245_SR13.3_RMSE0.0368_SSIM0.6866.JPEG,img_5245_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
657,5246,images/img_5246_SR9.2_RMSE0.0238_SSIM0.8892.JPEG,img_5246_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
658,5267,images/img_5267_SR10.7_RMSE0.0392_SSIM0.8233.JPEG,img_5267_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
659,5271,images/img_5271_SR11.9_RMSE0.0826_SSIM0.6573.JPEG,img_5271_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
660,5272,images/img_5272_SR12.3_RMSE0.0340_SSIM0.7383.JPEG,img_5272_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
661,5289,images/img_5289_SR9.3_RMSE0.0485_SSIM0.7711.JPEG,img_5289_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
662,5295,images/img_5295_SR10.8_RMSE0.0560_SSIM0.6559.JPEG,img_5295_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
663,5315,images/img_5315_SR9.6_RMSE0.0410_SSIM0.7618.JPEG,img_5315_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
664,5325,images/img_5325_SR10.1_RMSE0.0417_SSIM0.8280.JPEG,img_5325_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
665,5329,images/img_5329_SR10.5_RMSE0.0361_SSIM0.7833.JPEG,img_5329_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
666,5335,images/img_5335_SR8.6_RMSE0.0326_SSIM0.8341.JPEG,img_5335_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
667,5351,images/img_5351_SR9.7_RMSE0.0562_SSIM0.7129.JPEG,img_5351_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
668,5354,images/img_5354_SR8.2_RMSE0.0266_SSIM0.7802.JPEG,img_5354_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
669,5361,images/img_5361_SR11.1_RMSE0.0177_SSIM0.9495.JPEG,img_5361_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
670,5365,images/img_5365_SR9.7_RMSE0.0546_SSIM0.7516.JPEG,img_5365_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
671,5366,images/img_5366_SR9.8_RMSE0.0203_SSIM0.8915.JPEG,img_5366_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
672,5375,images/img_5375_SR10.6_RMSE0.0457_SSIM0.7641.JPEG,img_5375_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
673,5377,images/img_5377_SR11.9_RMSE0.0721_SSIM0.6683.JPEG,img_5377_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
674,5384,images/img_5384_SR9.1_RMSE0.0228_SSIM0.8799.JPEG,img_5384_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
675,5395,images/img_5395_SR8.6_RMSE0.0737_SSIM0.5707.JPEG,img_5395_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
676,5402,images/img_5402_SR9.6_RMSE0.0321_SSIM0.7726.JPEG,img_5402_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
677,5434,images/img_5434_SR6.6_RMSE0.0410_SSIM0.8651.JPEG,img_5434_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
678,5435,images/img_5435_SR9.4_RMSE0.0256_SSIM0.8551.JPEG,img_5435_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
679,5447,images/img_5447_SR11.0_RMSE0.0461_SSIM0.7496.JPEG,img_5447_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
680,5465,images/img_5465_SR10.8_RMSE0.0591_SSIM0.7379.JPEG,img_5465_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
681,5483,images/img_5483_SR9.2_RMSE0.0504_SSIM0.7904.JPEG,img_5483_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
682,5489,images/img_5489_SR10.3_RMSE0.0719_SSIM0.6261.JPEG,img_5489_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
683,5492,images/img_5492_SR10.2_RMSE0.0530_SSIM0.8199.JPEG,img_5492_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
684,5495,images/img_5495_SR8.3_RMSE0.0387_SSIM0.7671.JPEG,img_5495_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
685,5527,images/img_5527_SR10.0_RMSE0.0594_SSIM0.6970.JPEG,img_5527_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
686,5535,images/img_5535_SR10.2_RMSE0.0488_SSIM0.7885.JPEG,img_5535_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
687,5536,images/img_5536_SR7.0_RMSE0.0157_SSIM0.9711.JPEG,img_5536_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
688,5544,images/img_5544_SR8.5_RMSE0.0203_SSIM0.9148.JPEG,img_5544_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
689,5561,images/img_5561_SR10.9_RMSE0.0813_SSIM0.6712.JPEG,img_5561_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
690,5582,images/img_5582_SR11.5_RMSE0.0593_SSIM0.7031.JPEG,img_5582_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
691,5587,images/img_5587_SR9.4_RMSE0.0449_SSIM0.7737.JPEG,img_5587_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
692,5597,images/img_5597_SR9.2_RMSE0.0424_SSIM0.7175.JPEG,img_5597_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
693,5599,images/img_5599_SR11.2_RMSE0.0465_SSIM0.7932.JPEG,img_5599_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
694,5600,images/img_5600_SR11.6_RMSE0.0517_SSIM0.8017.JPEG,img_5600_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
695,5610,images/img_5610_SR8.7_RMSE0.0413_SSIM0.7690.JPEG,img_5610_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
696,5612,images/img_5612_SR8.7_RMSE0.0448_SSIM0.7995.JPEG,img_5612_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
697,5617,images/img_5617_SR10.7_RMSE0.0433_SSIM0.7825.JPEG,img_5617_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
698,5635,images/img_5635_SR10.7_RMSE0.0445_SSIM0.7480.JPEG,img_5635_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
699,5637,images/img_5637_SR10.6_RMSE0.0852_SSIM0.5541.JPEG,img_5637_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
700,5668,images/img_5668_SR11.2_RMSE0.0826_SSIM0.6769.JPEG,img_5668_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
701,5679,images/img_5679_SR11.9_RMSE0.0515_SSIM0.8370.JPEG,img_5679_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
702,5702,images/img_5702_SR8.8_RMSE0.0147_SSIM0.9319.JPEG,img_5702_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
703,5714,images/img_5714_SR12.2_RMSE0.0608_SSIM0.7510.JPEG,img_5714_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
704,5720,images/img_5720_SR11.3_RMSE0.0549_SSIM0.6762.JPEG,img_5720_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
705,5722,images/img_5722_SR9.2_RMSE0.0564_SSIM0.7222.JPEG,img_5722_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
706,5723,images/img_5723_SR9.3_RMSE0.0280_SSIM0.8622.JPEG,img_5723_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
707,5734,images/img_5734_SR10.3_RMSE0.0464_SSIM0.7788.JPEG,img_5734_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
708,5736,images/img_5736_SR8.6_RMSE0.0628_SSIM0.7109.JPEG,img_5736_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
709,5759,images/img_5759_SR10.3_RMSE0.0397_SSIM0.7917.JPEG,img_5759_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
710,5763,images/img_5763_SR9.3_RMSE0.0150_SSIM0.9315.JPEG,img_5763_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
711,5789,images/img_5789_SR9.1_RMSE0.0171_SSIM0.9018.JPEG,img_5789_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
712,5796,images/img_5796_SR9.8_RMSE0.0313_SSIM0.8528.JPEG,img_5796_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
713,5811,images/img_5811_SR9.2_RMSE0.0487_SSIM0.7346.JPEG,img_5811_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
714,5827,images/img_5827_SR12.4_RMSE0.0639_SSIM0.7958.JPEG,img_5827_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
715,5836,images/img_5836_SR11.1_RMSE0.0374_SSIM0.8110.JPEG,img_5836_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
716,5840,images/img_5840_SR11.3_RMSE0.0506_SSIM0.7832.JPEG,img_5840_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
717,5842,images/img_5842_SR10.9_RMSE0.0767_SSIM0.6599.JPEG,img_5842_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
718,5851,images/img_5851_SR9.9_RMSE0.0494_SSIM0.6868.JPEG,img_5851_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
719,5852,images/img_5852_SR9.9_RMSE0.0386_SSIM0.8316.JPEG,img_5852_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
720,5858,images/img_5858_SR10.5_RMSE0.0315_SSIM0.8879.JPEG,img_5858_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
